-1,201,202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,217,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,233,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,197,198
-1,-1,-1,196,197,198,-1,-1,-1,-1,-1,-1,212,213,214
-1,-1,-1,212,213,214,-1,-1,-1,-1,-1,-1,228,229,230
-1,-1,-1,228,229,230,-1,-1,-1,-1,-1,-1,244,245,246
-1,-1,-1,244,245,246,-1,-1,-1,-1,-1,-1,-1,-1,-1
