-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,188,189,190,191,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,204,205,206,207,-1,-1
-1,-1,-1,-1,-1,-1,188,189,190,220,221,222,223,-1,-1
-1,-1,-1,-1,-1,-1,204,205,206,236,237,238,239,-1,-1
-1,-1,-1,-1,-1,-1,220,221,222,223,188,189,190,191,-1
-1,-1,188,189,190,191,236,237,238,239,204,205,206,207,-1
-1,-1,204,205,206,207,205,206,207,-1,220,221,222,223,-1
-1,-1,220,221,222,223,221,222,223,-1,236,237,238,239,-1
-1,-1,236,237,238,239,237,238,239,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
